id,start,end,text,label
cb3e5caa2d2b4247b3536958e56e1b02,12284,12440,The question whether the police case could be filed or not will have to be examined in the light of Section 11 b of the said Act this being a special Act ,ARG_RESPONDENT
7ea5dfa76b4a427cb781ff9ea14fd253,12440,12607, Consideration 9 We have heard the learned Counsel for the rival sides at length in the light of the facts quoted by us above and the questions framed by us above ,NONE
31992221a8dd41798d69adf4bd9b2a88,12608,12660,We proceed to deal with the same here as under 10 ,NONE
ce082dd66eb34422b71745ababa43062,12662,13074,Article 20 1 of the Constitution of India reads thus Art 20 Protection in respect of conviction for offence 1 No person shall be convicted of any offence except for violation of a law in force at the time of the commission of the act charged as offence nor be subjected to a penalty greater than that which might have been inflicted under the law in force at the time of the commission of the offence ,STA
3da4159c2eb246dea3ab090967aaf461,13074,13190,The above constitutional guarantee shows prohibition to make the previsions for offences in any law retrospectively ,ANALYSIS
ee42b8bd7fd9405082144642844ddda0,13190,14144, 11 Section 10 1 of the Act of 2000 reads thus 10 1 However not being a person belonging to any of the Scheduled Castes Scheduled Tribes Denotified Tribes Vimukta Jatis Nomadic Tribes Other Backward Classes or Special Backward Category secures admission in any educational institution against a seat reserved for such Castes Tribes or Classes or in any other Company or Corporation owned or controlled by the Government or in any Government aided institution or Cooperative Society against a post reserved for such Castes Tribes or Classes by producing a false Caste Certificate shall on cancellation of the Caste Certificate by the Scrutiny Committee be liable to be debarred from the concerned educational institution or as the case may be discharged from the said employment forthwith and any other benefits enjoyed or derived by virtue of such admission or appointment by such person as aforesaid shall be withdrawn forthwith ,STA
f12dcb5ade56422fa3aac88a0a26aed1,14144,14283, 12 The above provision thus clearly provides enabling the power to withdraw the benefits secured on the basis of false certificate ,ANALYSIS
9e3d23a9c09c45b3bb48650bf5343f5f,14283,14416,The next provision is Section 11 of the Act of 2000 which is reproduced below in its entirety as under 11 Offences and penalties ,STA
a999241d39fc4946b4ce206e6341256c,14416,15597, 1 Whoever a obtain a false Caste Certificate by furnishing false information or filing false statement or documents or by any other fraudulent means or b not being a person belonging to any of the Scheduled Castes Scheduled Tribes Denotified Tribes Vimukta Jatis Nomadic Tribes Other Backward Classes or Special Backward Category secures any benefits or appointments exclusively reserved for such Castes Tribes or Classes in the Government local authority or any other company or corporation owned or controlled by the Government or in any Government aided institution or secures admission in any educational institution against a seat exclusively reserved for such Castes Tribes or Classes or is elected to any of the elective offices of any local authority or Cooperative Society against the office reserved for such Castes Tribes or Classes by producing a false Caste Certificate shall on conviction be punished with rigorous imprisonment for a term which shall not be less than six months but which may extent up to two years or with fine which shall not be less than two thousand rupees but which may extend up to twenty thousand rupees or both ,STA
d94cc384771d4d598649b742ffc95dee,15597,15831, 2 No court shall take cognizance of an offence punishable under this section except upon a complaint in writing made by the Scrutiny Committee or by any other officer duly authorized by the Scrutiny Committee for this purpose ,STA
0e37898359904cebb66e32009a3261cb,15833,16001,13 It is clear from Section 11 1 a that obtaining a false caste certificate by furnishing false information etc or by any other fraudulent means is an offence ,STA
bb5ee017da1e460eb947bbb20cbbedf5,16002,16168,Section 11 1 b relates to production of false certificate for obtaining benefits by a person not belonging to such reserved category which has been made an offence ,STA
93ed64145a684974abc4568f39acf2b4,16169,16262,The sentence provided is not less than six months which may extend to two years or with fine ,STA
11e875988a584f6b8d475ba90eaa95bd,16263,16341,Subsection 2 of Section 11 provides a procedure for filing of criminal case ,STA
40b883fea1a24324951922158cd2ecb2,16342,16447,Subsection 2 of Section 11 provides that no Court shall take cognizance of offences under this section ,STA
9786ca4430ce4add9e7366784d387d5e,16448,16590,It provides that upon filing of a compliant in writing made by the Scrutiny Committee or its authorized officer the Court may take cognizance ,STA
264287f10083411799dcaaf6a9fec450,16591,16893,This clearly means that what is contemplated is filing of a private case by a Scrutiny Committee or its authorized officer in accordance with Chapter XV of the Code of Criminal Procedure and it does not contemplate filing of police case in accordance with Chapter XII of the Code of Criminal Procedure ,ANALYSIS
b7807ef55425417d81d64cca99c8eb3b,16893,17008, 14 Section 12 of the Act of 2000 reads thus 12 Offences under Act to be cognizable and non bailable ,STA
e4579bef0b984f828c0ba5fb372b0a09,17009,17418, Notwithstanding anything contained in the Code of Criminal Procedure 1973 a offences punishable under section 11 shall be cognizable and nonbailable b every offence punishable under this Act shall be tried by any Magistrate of First Class in a summary way and provisions of sections 262 except sub section 2 to 265 both inclusive of this Code shall as far as possible may be applied to such trial ,STA
ae44fec7f6fa468eb2b81acf128b77d5,17418,17424, 15 ,ANALYSIS
b4aa1bf91bb943628cbf57455ea60675,17432,17631,By merely making the offence under this Section 11 cognizable and nonbailable the position would not change and the operation and effect of Section 11 2 does not get obliterated or non operational ,ANALYSIS
17694f66ae9c42fda1232c09900243b6,17632,17786,We are therefore of the opinion that even though offences have been made cognizable or nonbailable Section 11 2 must be held to operate with full force ,ANALYSIS
9d7e51b533a3471aa7a2065d8e153254,17787,17969,That means what is contemplated by Section 11 2 is filing of a private complaint by the Scrutiny Committee or its authorized officer before the Court who could then take cognizance ,ANALYSIS
6256bb8c5cf74239931197958c9a77af,17970,18057,In other words filing of a police case is not contemplated by the aforesaid provision ,ANALYSIS
8468beaa21374eb0b031d26e6449e5f1,18059,18071,16 ,ANALYSIS
a3d6d8fdc2c84b479c462e785249e75e,18071,18458,In the light of the above discussion with reference to question no 1 therefore we are of the considered opinion that filing of a police case by registration of F I R before the criminal Court is not contemplated and what is contemplated is filing of a private complaint by a Scrutiny Committee or its authorized officer in accordance with Chapter XV of the Code of Criminal Procedure ,ANALYSIS
21a90bbc6c8540aeb4927dc9fc0242fc,18459,18694,We therefore answer question no 1 accordingly and hold that filing of final report by the police under Section 173 of the Code of Criminal Procedure by way of chargesheet is illegal and contrary to the provisions of law as aforesaid ,RATIO
44a1485805984978b0597f71269358a3,18694,18906, 17 The next question with reference to para no 37 of the order passed by the Committee proposing action for prosecution of the competent authority issuing caste certificate falls for our consideration ,ANALYSIS
d5531af661da4c648fac22f495a8ca73,18906,19233, The Maharashtra Scheduled Caste Scheduled Tribes Denotified Tribes Vimukta Jatis Nomadic Tribes other Backward Classes and Special Backward Category Regulation of Issuance and Verification of Caste Certificate Act 2000 came into force with effect from 23052001 including the provisions of Section 13 of the said Act ,ANALYSIS
5eb6f2e27957424a90ea2209902cc15f,19234,19327,Section 13 of the Act of 2000 reads thus 13 Penalty for issuing false Caste Certificate ,STA
079b0362a948466cac36fc4c7732c12d,19327,19739, 1 Any person or authority performing the functions of Competent Authority under this Act who intentionally issues a false Caste Certificate shall on conviction be punished with rigorous imprisonment for a term which shall not be less than six months but which may extend upto two years or with fine which shall not be less than two thousand rupees but which may extend upto twenty thousand rupees or both ,STA
9e93a988118c432ca2ed1bc7d46cfc01,19741,20150, 2 No court shall take cognizance of an offence punishable under this section except with the previous sanction of the Government 18 Section 13 has been engrafted with a view to punish those who issue false caste certificates intentionally while performing their function as competent authority with a rider that such a prosecution could be launched with the sanction under Section 13 of the Act of 2000 ,STA
85405af9ff18411da1530145a84f5327,20151,20341,The question no 2 framed above a competent authority issuing caste certificate before coming into force the Act of 2000 i e 23052001 could be prosecuted under Section 13 of the Act or not ,ANALYSIS
384008206f5c408ba6440ebd1a35fb31,20342,20492,In all these cases the caste certificates admittedly were issued by the competent authority before 23052001 and at that time Section 13 did not exist ,ANALYSIS
982b541433a94197a3c3698cf86bb8b9,20492,20592, Following are the dates of issuance of caste certificate by competent authority in these case i ,ANALYSIS
a7b4582a71b44b63ab8e679314dcf130,20593,20706,Cri Appln No 1173 10 Vilas Majrikar 25081984 ii Cri Appln No 1249 10 Ramesh Majrikar 20091972 iii Crim ,ANALYSIS
72ae7d4aa73941ffa4e67c94a039cf07,20706,20715,Appln No,ANALYSIS
83726d2c3a164d2f891d879eeb1133f2,20715,20753, 1944 10 Manohar Majrikar 12081981 iv,ANALYSIS
89e89972ad9c4642b36ce08f158ff052,20753,20818, Crim Appln No 4 14 Khushal Neware 18081990 v Crim Appln ,ANALYSIS
e970e010933643118f7ded2a5ab9cef4,20819,20864, APL No 42 14 Jitendra Kadhikhaye 16101995 ,ANALYSIS
f0854f9826dc48699eff30ce1ef6bb49,20864,20917, 19 Section 13 provides for imprisonment and fine ,ANALYSIS
248bf25aa12040b1926df8940890d429,20918,21017,We think the observations made in the judgment cited supra by the learned Advocate General are apt ,ANALYSIS
119024a6e0fb4426b6311ae934087c5d,21018,21390,We quote them as under We are asked to say here that the meaning of that provision is that if a man sells what is perfectly legal and proper according to law nevertheless a year afterwardsand it may be said the law having in the meantime been altered he is to be brought before a police court and being a reputable person is to be charged with a criminal offence ,ANALYSIS
ebbecfb09acc49e38d9ef1fa63132545,21391,21434,To my mind that is a monstrous proposition ,ANALYSIS
4da5de5161654bd9b4def3ecd4883343,21435,21700,I cannot conceive of any Act of Parliament being passed having such an effect and in my view the Food and Drugs Act 1938 certainly does not have that effect because the act or default mentioned in sect 83 3 plainly has the meaning of wrongful act or default ,ANALYSIS
dc02673bbf9c4374806962e637ea5919,21700,21838, 20 It is thus clear that on the date when the caste certificate was issued there was no law making for constitution of such offence ,RATIO
867f24c1ea8146f3ae372710a594ddb1,21839,22094,The Scrutiny Committee however by making observations made in para no 37 of the order which are reproduced above did not advert the aspect of this matter and straightway proposed to prosecute the competent authority under Section 13 of the Act of 2000 ,RATIO
5e7179cb65b142cb8c2ca66a1e90f5d6,22095,22227,To sum up the provisions of Section 13 must be held to be prospective in nature and cannot be held to be retrospective in operation ,RATIO
2c08c40a644c4e64b87899d6815d6ffc,22228,22474,We therefore answer question no 2 accordingly and hold that no offence under Sections 11 or 13 of the Act of 2000 could be constituted by obtaining a certificate if the certificate was issued before 23052001 the date Act 2000 came into force ,RATIO
1318192dad40427f89ee54a2bb0649ec,22476,22564,21 The upshot of the above discussion is that all these applications must succeed ,RATIO
a554da54947c46e0a385dfa5516d2025,22565,22624,In the result we make the following order O r d e r A ,RPC
3edb59d1fcea4700a640233d617cdaa5,22624,22835,Criminal Application No 1173 of 2010 Criminal Application No 1249 of 2010 Criminal Application No 1944 of 2010 Criminal Application APL No 4 of 2014 and Criminal Application APL No 42 of 2014 are allowed ,RPC
49945e69c0ec40d9bcb24ec683ef91ee,22835,23095, B Rule is made absolute in terms of prayer clause 1 of Criminal Application No 1173 of 2010 Criminal Application No 1249 of 2010 Criminal Application No 1944 of 2010 Criminal Application APL No 4 of 2014 and Criminal Application APL No 42 of 2014 ,RPC
096fe7e3e06a443694c32c51cf6ad387,23095,23106, No costs ,RPC
32923c162cee423bb1f506e10e6aa1ee,23108,23137,JUDGE JUDGE Deshmukh,NONE
d30698f888bd41c5961daa177de51083,0,56, 1 14,PREAMBLE
f5ca23556733485682d7effc7be306a8,58,145,IN THE HIGH COURT OF KARNATAKA BENGALURU DATED THIS THE 04th DAY OF JULY 2018,PREAMBLE
253ff8ab8ab94f148481832a75a2861a,145,524, PRESENT THE HON BLE Dr JUSTICE VINEET KOTHARI AND THE HON BLE Mrs JUSTICE S SUJATHA I T A No 597 2017 BETWEEN 1 THE PR COMMISSIONER OF INCOME TAX CIT A 5TH FLOOR BMTC BUILDING 80 FEET ROAD KORMANGALA BENGALURU 560 095 2 ,PREAMBLE
656abbb194284fa7973aec49da536c30,525,740,THE INCOME TAX OFFICER WARD 1 1 1 2ND FLOOR BMTC BUILDING 80 FEET ROAD KORMANGALA BENGALURU 560 095 APPELLANTS,PREAMBLE
4426a61f5f5f46f3b525e32efaf3ea06,742,768, By Mr ARAVIND K V ADV ,PREAMBLE
6a6b4870511c4ec0a47cc717916cedb6,770,1281,AND M S COMMSCOPE NETWORKS INDIA PVT LTD EARLIER KNOWN AS AIRVANA NETWORKS INDIA PVT LTD SALARPURIA SOFTZONE BLK A WING B 1ST FLOOR BELLANDUR VILLAGE VARTHUR HOBLI OUTER RING ROAD BENGALURU 560 013 PAN AAECA 7568G RESPONDENT By Ms TANMAYEE RAJKUMAR ADV Vs M s Commscope Networks India Pvt Ltd 2 14 ,PREAMBLE
